,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
NOP14-AS1,0,0,21.5368479046322,0.0396891296656294,0.0571909510463218,0,0.0683805945402214,4.28237764782776,0.134540452475966,0.445995902775363,0,0,0,0,0,0,0,0.00772308514331583,1.83341891732839,0,0,0,0,0
NOP56,0,0,27.6794103186141,23.1555688885893,131.61247070795,0,92.0589316477868,24.0641810575122,129.666482677314,54.1060083243622,41.2584786922234,0.43301190378591,69.6884555867576,0.0477498818405299,0,34.4859404548975,0,116.543623801788,145.92698428542,0.958798896154007,1097.19040356443,0.125466855897452,0.214662615839997,0
NOS1,0,0.00146234517693993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112778921483873,0,0,0,0,0,0,0
NOS1AP,0,0,0.040913900137202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896439062555046,0.520863188301843,0,0,0,0,0
NOS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29558409370536,0,0,0,0,0
NOS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41224737712014,8.94127690958549,0,0,0.0154365059650677,0,0
NOSTRIN,0,0,0,0,11.1661451319397,0,0,0,2.28945724501854,0,0,0.0122952113047736,5.11777390720305,0,0,0,0,0,0,0,0,0,0.0121905296270707,0
NOTCH1,0,0.00691374927517769,0,1.40425469550343,0,0,0.062263899684226,0,0.920042878000301,0,0.242241502261742,0.00810962266123632,0.00469479740129076,64.8763763196031,0.0258794707985561,1.01845893408119,0.00296223262529912,0,0.693784202179019,0,7.89542456560886,0,4.91279265080424,0.478213539627646
NOX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181823846085547,0,0,0.00941088384985548,0,0.000824579160632602,0,0,0,0
NPAS3,0,0,0,0,0.00693052389451618,0,0,0,0,0,0,0.00141656093343479,0,0,0,0,0,0,0,0,0,0,0,0
NPC1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997476671605023,0,0,4.43523919493023,0,0
NPC2,0,0,0,0,8.02760617415634,0,0.05105446891777,0,0,0,0,0,0.0404206785433899,0,0,0,0.00850128645842726,0,4.25179702823613,0,0,0,0,0
NPEPL1,0,0,0,0,0.229569230273693,0,0,0,0.120012568229799,0,0,0,0,0.110386015747198,0,0,0,0.303121921240614,4.91872032230933,0.00362174492525238,10.5554405833511,0,0,0
NPEPPS,0,0.0105242620303657,1.1162971310637,0.298633554747246,5.85088003945771,0.26696177756887,7.0091685767914,0.912891582259689,6.03335482174255,0.965532484418157,0.228758702644837,0.0164595292572855,0.640805023017316,0.00272258304095508,0.275760119054854,0.582744664280788,0.00601223467474669,0,0.0733398370973749,1.18341005877618,55.86990352951,0.00357690868439399,26.8066420926925,7.26623684345275
NPFF,0,0,0,0,0,0,0,0,0,0,0,0,5.17521790672058,0,0,0,0,0,122.777088018388,0,0,0,0,0
NPFFR2,0,0,0,0,0,0,0,0,0.0221718536445094,0,0.790685332637129,0,0,0,0,0,0,0,0.0032045343543793,0,0,0,0,0
NPHP1,0,0,0,0,0,0,0,0,0,0,0,0.0101160817753541,0,0,0,0,0,0,0,0,0,0,0,0
NPHP3,0,0,0,0,0.312156505775534,0,0.0109773883208533,0.320372426961786,0,0,5.04905822995973,0.0200166498653713,0.00579398818515225,0,0,2.81690526775907,0,0,1.90865615247357,0,0.0178788563930036,0,0,3.76640523531255
NPHP4,0,0,0,0,0,0,0,0,0,0,0,0,1.26149009201343,0,0,0,0,3.67434921624393,0.0373989785896143,0,0.00288344854670061,0.00280617206353912,0.00320074031423235,0
NPNT,0.076168310711041,0,0.880647246185351,0.604888317931103,0.0913803058841039,0,0,0,0.0236230941290029,0,0.645340058169717,0,0.1286445478007,0,0,0,0,0,0,0,0,0,0,0
NPPA,0,0,0,0,0,0.0865716864731327,0.174168175926801,0,0,0,0,0,0,0,0,80.1225659996696,0,0,0,0,0,0,0,0
NPR3,0,0,0,0,1.75804762895505,0,0,0,0,0,0,0,0,0,0,0,0,0.0101024399735466,1.34448187705828,0,0.00364207634833806,0.187856837058842,0,0
NPRL2,0,0,127.043371019624,1.06711082152474,53.1597087921345,0,2.10117762811463,0,1.62411745295195,1.64453079610093,0,0,0,0,0,0,0.0437344499298668,0.0593281391901859,20.3793838039151,0,0,0,0,62.965506040075
NPTN,0,0,7.50914690316306,2.15709241695927,0,0.003078831159514,0,0.00753223152366814,0,0,0,0.00564730401591625,0,0,0.00901085324654257,1.65234337880629,0,0,0.845479294280527,0.0176535144842806,0.0050441676398043,0.00490898383840542,0,0
NPY5R,143.267231683496,1.24246315934746,0,0,0,0,0,0.0231405537815752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPY6R,0,0.0746710962206103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQO2,0.00793779549632817,0.0336993045364798,0,0,0.652698389812083,0.0287336899449985,0.245681953526561,0,7.31170754156271,3.0615288225659,1.37753503485707,0,0,0.00871787064577793,0.0210238114654286,0.663069291451438,182.591119201453,0.0130578679557347,5.02554307887825,0,0,0,0,10.3761689935376
NR1D2,0,0.0202005699718829,0,0.618458887638417,0,0,0.259889225746821,0,0.36524161215106,0,0.0098302837131067,0,2.39365901858991,0,0,8.22019025153323,0.00432752078782979,0.00587051525880643,1.62590024391422,53.101810875363,0.0529101504998861,0,0,0
NR1H3,0.668944860994763,0,0,0.102820746278893,0,0,0,0,0.0995850202009096,0,0,0,0,0,0,0,0,0,0.0179914827787977,0,0,0,0,0
NR1I3,0,0,0,0,0,0,0,0,6.25811399154371,0,0,0,0,0,0,0,0,0,2.65260691998387,0,0,0,0,0
NR2C2,0,0,0,0,1.22420441555852,0.0021525332548217,0.034644379093197,0,0.00486883164764153,2.54882417907615,0,0,0.964570163372856,0,0,0.0457164268844343,0,0,0.334257604352336,1.28668203813746,0,0.0446168546948944,0.00587195881693322,1.75252425449035
NR2F2,0.369670201317586,0.0498224319495004,0,19.0855923075732,13.938542657522,0,0.480740640568635,0.116919162415557,0,0,0,0,0,0,0,0,0,0.0723948253434171,16.7955484141057,0,0.0260993860706663,0.0253999219617878,0,0
NR3C1,0.00480072890755903,0.00226456976944109,0,0,0.297279275608421,0.00144816294821824,0.0145673435167643,0.00118095667314859,0.00655122198686853,0,0,0,0,0,0.148342474614203,0.225943504537792,0.0048513347724286,0,0.0142028828013332,0,0,0,7.60863666630318,3.57416817891527
NR4A2,0,0.039847375226207,0,0,0,0,0,0,0,0,26.4106600841889,0,0,0.0154625266414535,0.0745781299350941,12.4578948840173,0,0.625325410578977,7.35163567616789,0,0,0.0406290974376204,4.51832986274798,0.238033938062307
NR4A3,0,0,0,0,0,0.00506712331341988,0.601459529994666,0,0,0,0,0,0,0,0,2.13579830126615,0,0,0,0,0,0,0,0
NRARP,0,0,0,0,17.4536384238638,0,29.389824122945,0.352455177104976,0,0,0.263116480202858,0,0,0,0,0,0,0,1.83682816738128,0,0,0,0,0
NRAS,0,0,0,0.17328747623153,8.42745994454164,0,0,0,7.13295313872395,0,2.25858399523832,0,0,0,0,0,0,0,1.87994468965001,0,0,0,0,0
NRBF2,0,0.016381434485783,12.5823390062043,0,1.55114965059679,0,0,0,0,0,0,0,0,0,0.030659403352632,0,0,0.00952126214693766,0.29109878863835,0,0,0.0167028039892862,0,0
NRBP2,0,0,0,0,11.7428268259068,0.0308799682737724,157.11534389691,8.05829860942582,0,0.194495252475266,25.2848172639867,0.169923480511385,26.3635808072488,0.149904906454708,0,0,0,0.0561329295287929,56.280705667779,0,0.45532656957519,0.0492359786336414,0.0842383742809191,0
NREP,0,0,0,0,0.314208546748928,0,0.0287933555326048,0.164508485228548,0.201941809535465,0,0.00103724358540502,0,0,0,0,0,0,0.00061942813380865,0.164873021215962,0,0,0,0,0
NRF1,0,0,0.00769630085821364,1.04490517086839,0.0475477828858304,0,0.0157918614129913,0,0.00355095593041073,0,0,0,0,0,0.422705856567078,0,0,0,0.613304450793346,0,0,0,7.45451062808197,0.00617467659995696
NRGN,20.2622518160669,0.14729767563496,4.00213151061405,121.21066752849,0.105663193540177,0.219788216676148,5.11663349631079,8.88489649538599,0.0710200957562417,0.131840021628345,0,0,6.60150655445642,3.04842393698485,46.2226024552516,392.852154537227,2.39819793792637,0.142687929697915,66.9255236431575,6.52618951459678,72.7376746730442,0,353.401769891566,163.538559836676
NRIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182827078212428,0,0,0,0,0,0,0,0.396139175132724
NRP1,0,0,0.204344277100194,0,0.333748480536944,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45429097630718,0,0,0,0,0
NRSN2,0,0,0,0,0.119266980998604,0,0,0,8.17669726782873,0,18.4471663026523,0,0.413968263168791,0,0,0,0,0,2.02758338808021,0,0,0,0,0
NRXN2,0,0.0060988552479136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSD1,0,0,0,0.210388375887652,0.202109266147094,0,0.151032981708421,0,0.549554884083983,0.0773732519207716,0.0934823009070614,0.00250363766334733,0,0.0861387441868066,0,0.379091598927155,0,1.99734425389569,0.452918479364076,0.000652199167790591,0.00894498900548592,0,2.90059283826673,0.0281850822702315
NSMAF,0,0,0,0,0.855021385883172,0,0,0,0,0,0,0.00548271889003488,0,0,0.00874824078372828,0,0,5.67803202478984,0.366445817459703,0,0.0342801223162756,0,0,0
NSMCE1,0.910103846628942,0.0163028538918314,25.5933987363442,23.0693950116356,24.9449323611018,0,0.241204901322355,0.127527296937796,12.4863704430945,43.7212988532285,15.7242418604305,0.0382455273114087,0.0110704905599901,0,0,0,0,0.0379023572769683,14.7236988605798,0,0,0,0.00947997602960379,0
NSRP1,0,0.0100587188555486,0,0.338001430388043,0.0108233516172451,0,0,0,0.654729332188077,0,1.16498961891549,0,0.334689416396919,0.0234193405311954,0,0.764515774771106,0,0,0.0998862761310631,0,0,0,0,0
NSUN2,0,0,0,0.17216028323302,0.383393678522558,0,0,0,0.348643348026442,0,2.56007730003556,0,1.04608625856163,5.37599838482978,0,0,0,0,0,0,0,0,0.00609383282368135,0
NSUN7,0,0,0,0.14789787237061,0,0,0,0,0.943722461468729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5C,0,0.232932877831786,0.36512718190328,2.43513017757865,10.0255886507834,0.297915098620337,24.273950555605,11.7828618476557,28.3019717365109,0,1.36023663394689,0,0.632694433074732,15.546763095337,0.871911805004877,110.605179145797,3650.33343163139,0.270771768418916,40.4183358140777,0,0,0,0,0
NT5C2,0,0.00187403197583393,0.00293758451147897,0.00279879021715193,0.141154307177557,0.0143810292328439,0.0988520101956986,0,0.0135535672711996,0,0.00182393526871008,0,0,0,0.0105222840452747,1.63777307008529,0.000802938961006272,0.00326768996863076,0.0685621753799415,15.7341068725086,0,0.0171971690942311,0,0.0129623946265523
NT5DC1,0,0,0.353734612512463,0,1.02810743672451,0,0,0,1.2292669551051,0,0,0.0028159397068183,0,0,0,0.116627258533169,0,0.0362787464165274,0.138018901853428,0,0,0,0,0
NT5DC3,0,0,0.0316115817903576,5.78265701613787,0.0108498056067307,0,0,0.0920214700682381,0,0,0,0,0,0,0,0,0.00216012258875707,0,0.479571983063336,0.00154052463888011,0,0,0,0.00317021283933169
NT5M,0.176349136147535,0.008050288053562,0.0126189957290161,0,0,0.00514805462784646,0,0,1.56035290331513,5.16632767662786,0.360414019985507,0.0188854978189728,1.18077840325317,58.6849150140535,0,10.3659505335317,0,0,0.0252448167604773,0,0,0,0.00468117657715208,2.13112573377752
NTMT1,0,0,0.390008513846856,0.0391138404572361,3.49444245130825,0,0,2.49257501492316,0.09470736045583,0.0703249992436836,1.23626414168926,0,0,0,0,0,0,0.0532779796067018,8.48669023965154,0,0,1.05480373880247,0,0
NTN4,0,0,0.322921105441803,8.81436825605447,0.00575759915618306,0,0.0447466303748602,0,0,0,0,0,0,0,0,0,0,0,0.0811016850934278,0,0,0,0,0
NTPCR,0,0,15.6161681896157,5.26907814124991,1.47697946935122,0,0.496675277902145,0,7.70918369475353,0,0.0104370512326163,0.0125786030489441,0,0,0,0,0,0,1.73746728762166,0,0.0224703972991733,0.0218681901675397,0,0
NTRK3,0,0,0,0,0,0,0.729683398216859,0.00140620930724448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUAK1,0,0,0,0,0,0,0,0,0,0,10.1333722312464,0,0,0.00366291466194598,0,0,0,0,0,0,0,0,0,0
NUAK2,0,0,0,0,0,0,0,0.00945515361809915,1.07525334286205,0,0,0,0,0.0281423955568614,5.76874074015522,0.161008958036361,0,0.179147950835846,0.303235372383143,0,0,0.0184866315467234,0,0
NUBP1,0,0.0139586610146019,23.2152046970096,1.39672823864873,5.85770458348335,1.59782244600934,45.7401260711731,0.0873520830094712,7.02634740750303,0,0,0.032746189998804,0,0,0,0,0.00598066250556676,0,10.4762958005523,0.00426520142634748,0.0146244359656677,0,0,0
NUCB1,0,0,4.00246526632746,0.739560288846586,3.86311233804861,1.14794206431087,11.2686356655058,1.638228781562,7.43147383250274,14.4189075102602,22.0497543652393,0,6.50465299696697,0,0,0.032334863650545,0,26.5245253218394,10.5628955044097,0.00472852881459555,0.0324261669958625,70.1515333837035,0,6.71420971971847
NUDC,0.129779969031726,0.00765237425939349,7.47304541820254,15.268487249126,10.6549048667372,0,2.12654513620179,0,9.27570301913739,27.6986575527761,2.06304354901836,0.0269280235236665,0,0,0,0,0,50.8820757301846,43.7705333335148,0.0210443006064624,19.2015852418287,29.9225792435294,0,0.00962369287760753
NUDCD1,0,0,0.0180052416045522,3.45377955862152,0,0,0,0,0.143993964237522,0,0,0,0.00259996532121223,0,0,0,0,0,0.0200112343325687,0,0,0,0,0
NUDCD2,0,0,0.0412032146932694,15.4670432720336,11.9357380028839,0,0,0,0,0,9.49126419305714,0,0,0,0,0,0,0.015277782454986,2.41790897877487,0,0.0550786248471265,40.7647138095219,0,0
NUDT1,41.6416253400439,0.440065566953056,0,0.1792418048711,9.72864240397433,0,0,0.0417256353164636,0,0,0,0,0.190162979268314,0,0,0,0,0.0232523738350773,17.0617829911152,0,0,0,0.0232631384878921,0
NUDT15,0,0,7.24624598726978,0,10.6762224292576,0,0.290115204892921,0,0,0,0,0,0,0,0,0,0,0,0.392856674515864,0,0.196879255114426,0,0,0
NUDT16,0,0,0,7.07219376299158,11.0490137361295,0,0,0,14.4202837255585,0,0,0.175406414440444,0,0,0,0,0,0.0579441750548652,25.4791890891781,0,0,0,0,0.0313438797291152
NUDT18,0,0,0,0,36.8138039525741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT2,0,0,0,0,0.540626603766286,0,29.1850688140775,0.0393022879643986,0,0.0337280280603594,0,0,0,0,0,0,0,0.0146012794515234,21.2965238647822,0,0,0,0,4.32827094577414
NUDT22,0,0,0,0,0,0,0.580536116008068,0,0,0,0,0,0,0,0,0,0,6.99384361168017,26.099426961925,0,0.236379581957194,0,0,0.236449773425433
NUDT3,0,0.00631654427539245,0.00495065795801244,0,1.3185614442526,0,0,0,0.392875199683577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248241918511302
NUDT4,1.16655666080129,0.0117917314489078,0.924189344539249,14.4053639069741,5.22749822138922,0.0226219772206831,8.07074942495129,1.52502695406384,0.0341125503721617,2.3588834269905,10.3173864034342,0.0829881056722161,22.1158931781506,1.55574078890931,0,0,0,0.00685362239728017,0.209539570158207,6.705323542893,0,0.0120230605724023,0.0685679527185003,0
NUDT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018156269844086,3.87482707925656,0,0.0763653216490929,0.254807072173635,0,0
NUDT8,0.126147017172263,0,0,0,5.3784098394698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.327234881134,0,0
NUF2,0,0,0.00627186216392144,0.221094636347408,0.723288420130519,0,0.00514763546377368,0.559198741770895,0,0,0,0,0,0,0,0,0,0,0.0250942332456931,0,0.00419197319664411,0.0285573975727482,0,0
NUFIP1,0,0,0,0,3.07355298914125,0,2.38594656455209,0.00370547436405216,0.154167712144986,0,0,0,0,0,0,0,0,0,0.297094828921838,0,0,0,0,0
NUMA1,0,0,1.30807567059837,4.54683858730868,2.3385440065278,0,5.509594484935,0.00478218487996576,2.94467718774012,0.018467665212096,5.98870675057564,0.0107563549232217,0.448346546569243,0.412778276764554,0.0085814342036225,4.92678019453766,0,2.64097539525639,11.5218473774115,14.4459024991226,0.0816643281149573,0.00935008498381348,0.015997162649809,7.46729705636853
NUMBL,0,0,0,0,0,0,0.109891246278305,0,0,0,0,0,0.00966697123180366,0,0,0,0.250078633867132,0,0,0,0,0,0,0
NUP133,0.00370388483486609,0,0.197188628774416,0.00782799613921552,2.12062655389386,0,0.175329604085062,0,0.0303266094389921,0.00703719982664149,0.0153042105344044,216.531604508114,0.291859836155592,0.00406787865625383,0,0,0,14.860781259983,1.52314621576749,0.00160159622902637,0.247118426982217,0,0.0213353069413939,0.00659178152759132
NUP153,0,0,0.0182623193821686,1.39195725275892,0.902597560019599,0.00993374537134303,6.79492810937582,0.00405041535556486,0,0,0,0,0.495772444870095,0,0,0.107517204419477,0,0.00902867230858156,1.22187660407331,5.78009825353071,0,0,0,0
NUP155,0,0,0,0.00642343083742206,1.90673358331307,0,0,0,2.42630237586306,0,3.12699169737162,0.0100899896023747,0,0,0,0,0,0,1.95570121873198,0,0.0045061855085911,0.00438541963989695,0,0
NUP160,0,0,0.690605825520759,0,2.3212734760239,0,4.95800454442383,0.0105634519788515,0.0219748278348909,0,0,0,0,0,0,0.0079359633711213,0,0,0.0105868596370782,0,0,0.0103267832804283,0,0
NUP205,0,0,0.00615780319986598,0,2.60382769617132,0,0,0,1.71035216691838,0,0,0.013823585655869,0.0106702759959323,0,0,0,0,0,0.517395354128737,0,0,0,0,0
NUP214,0,0,0.805136282626994,0.312701307531419,0.61252626939273,0,0.138897671255357,0.583486400074335,8.39018859347649,0,0.0413935000071605,0.019187279337519,0.855303662816493,0,0,0,0,0.100780111795073,1.53547327292934,0,0.0102828379620533,0.0100072576831764,3.08377718126413,5.74981328576288
NUP35,0,0,0,0,0.0173876444098537,0,0,0,1.23880838479803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUP37,0.182353365147287,0.0075898753395218,1.99874457259159,0,0.73501508133761,0,0,0.957851685768243,2.23960498149815,0,0,0,0,0,0,0,0,0,0.420484566433399,0.00231915848447526,0.0159037669550288,0,0,0
NUP50,0,0.0148121023094096,0,0,9.53096742090124,0,19.8377349960365,4.71188624613859,15.1261366223308,26.0911468470777,1.2686207180958,0.0521224689099758,0.271571190952424,12.3001729496235,0,0.704107359041618,0,0.0086091306080396,9.49110384499313,0,0,0,0,25.1382560025322
NUP54,0,0,0,0,0.56827000936067,0,7.9903832856271,0.0110165063496479,0,0,0.154201755454095,0,0,0,0,0,0,0,0.0220818358711152,0.0129098563817757,0,0,0,1.64050721445144
NUP62,80.2082529401155,0.777864610773164,25.3862242229285,27.7416115607806,8.50387405288614,0.089538176383669,35.6669818434959,0.0892431628139203,0,29.8893364649441,0.105989897858332,0.036496483883487,0.105642151829986,0.0120738213739242,0,0,0,92.8006314853534,36.4105844660323,0.0142610351117674,0.0488979473531644,0.0475874813108305,0.00904643802040271,0
NUP88,0,0.00607792428999194,9.33672859200363,7.67925341312759,1.02023209631088,0,0.00781951717239873,0,15.5433333491876,0,0,0.0499045733588471,2.39791976787234,0,0,0,0,0.0105978833278264,1.8297313165127,0,0.0509425449848987,0.0247886418409967,0.00706852640171674,0
NUP98,0,0,0,0,1.93946151424132,0.0108060026774662,0.00362332045666091,0.431795074164895,0.109989815331364,2.42750287650865,0.550947955768117,0,0.103271166727317,0,0,1.38142869977447,0,0.0261905531078474,0.0117755617186723,0,0.00295064837905985,2.92613078678357,0,0
NUPR1,83.7757759009762,0.623076961463693,18.468248774059,151.085857270798,16.4562876567859,0,407.731017333706,1.12248582118004,27.4473505945051,195.369040405831,0,0,1.88472641674817,0,0,0,0,0,39.4332693164403,0,0,14.9584373753295,0,0
NUS1,0,0,0,0,0,0,0,0,6.16340341362611,0,0.157610189513993,0.011871863794308,0,0,0,0,0,0,0.539562313094715,0,0,0,0,0
NUSAP1,0,0,0.0278499158262659,8.26094034390212,2.48526649091795,0,0,0,0.0342654046704969,0,0,0,0,0,0,0,0,0.010326499001372,4.56243084469137,0.00361922047479333,0.0496380384310004,44.636349849019,0,0
NUTF2,0,0,0,0,0,0,0.0179031083974047,0.0145138304095638,0,0,0,0,0,0,0,0.218074975368966,0,0,0,0,0,0,0,0.00875022753785432
NXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80170949582716,0,0,0,0,0,0,0,0.152543055731296
NXPH1,0,0,0,0,0,0,0,0,0,0.145523885693368,0,0,0,0,0,0,0,0,0.00700826822664921,0,0,0,0,0
OAF,0,0,4.34702240189482,0.276109021422687,17.227578450495,0,0,0,2.48700586488146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAS1,0,0,9.11746445321851,0,4.63083049947928,0.0500390232525332,0,0,0,0,0,0,0,0,0,0,0,0,3.77611457988632,0,0,0,0,0
OAS2,0,0,10.9431228223907,9.13081962700104,8.31833871593415,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18638519323086,0,0.0336540181345081,0,0,0
OAS3,0,0,0,0.0138755404501568,4.23878620161426,0,0.0119531180645955,0,10.4420120669139,0.723481086168594,0.00904250966876963,0.0653875144356343,3.47625307336978,0,0,0,0,0.0162002010941881,12.1493603837244,0.00567782938710059,0,0,0.0918436387384196,0
OASL,0,0,25.5480572030814,4.39179557090938,0.0715079929838455,0,0,0,0,0,0,0,0,0.0128939575713522,0,0,0,0,0,0,0,0,0,0
OAZ1,262.872829040069,2.86845049053642,122.947246255048,312.993441422976,191.170170769696,187.217002126104,348.280352038182,347.183488819234,190.988290485739,579.71782921972,202.054421993912,1.15658375037851,264.417640898506,3.40882100454122,2.51652013049637,1057.35625492989,491.447518330521,298.117744564699,423.989899861588,1322.06396901684,523.949108961101,1059.2982902711,1038.10934484646,363.500752270979
OAZ2,0,0,40.169010856782,5.49638353516116,9.38683074896879,0,10.8726712483074,4.9402960958916,17.7775760295641,0.183004827577313,30.0483442517382,0.133237259249972,15.0564196994397,0.0176310997373996,0,0,0,0.0264083491989929,16.4329035788991,0.111066844374406,255.270912342953,0,0.0792617247181044,0
OBSL1,0,0,15.2212642344707,5.80083742485052,4.94262327047472,0,0.673528307417276,0.00880679255650123,20.7388090249848,0.0453463289572103,0,0.118852351614134,0.917408425034773,0,0,0.0264649787911682,17.4161089465826,0,0,0,0,0,0,0
